"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles Ketchup Potato Chips 165 g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-ketchup-165gm/p/439859",12.5
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco bites corn cheese ball 16 g x 20","Yes","20","1 pieces/kg","15.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/kitco-bites-corn-chese-ball-16gx20/p/628839",15
"Carrefour","Farfasha","Farfasha","Chips, Dips & Snacks","Canister & Puffs","Farfasha flaming hot corn fingers 20 g × 14","No","NA","1 pieces/kg","7.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/farfasha-corn-finger-hot-20gx14/p/621091",7.95
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","Lays poppables chili pepper & lemon 150 g","No","NA","1 pieces/kg","7.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/lays-poppables-chili-peper-lmn-150g/p/624762",7.5
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles sour cream & onion potato chips 165 g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-srcrmonin-165gm/p/439855",12.5
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","Kitco stix potato sticks tomato ketchup 45 g","No","NA","1 pieces/kg","4.00","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/kitco-stix-tomato-ketchup-45-g/p/588130",4
"Carrefour","Kitco","Kitco","Chips, Dips & Snacks","Canister & Puffs","KITCO BITES CORN PUFF 16G","No","NA","1 pieces/kg","0.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/kitco-bites-corn-puff-16g/p/638231",0.75
"Carrefour","Ligo","Ligo","Chips, Dips & Snacks","Canister & Puffs","Ligo Potato Chips Hot & Spicy 160 g","No","NA","1 pieces/kg","7.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/ligo-pc-hot-spicy-160g/p/576498",7.95
"Carrefour","Lays","Lays","Chips, Dips & Snacks","Canister & Puffs","LAYS POPPABLES CHEDDAR CHEESE 100G","No","NA","1 pieces/kg","6.15","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/lays-poppables-cheddar-cheese-100g/p/661759",6.15
"Carrefour","Cheetos","Cheetos","Chips, Dips & Snacks","Canister & Puffs","Cheetos twisted cheese 150 g","No","NA","1 pieces/kg","5.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/puffs/twisted-cheetos-cheese-flav-160-gm/p/304625",5.95
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles Original Flavor Potato Chips 165 g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-original-165gm/p/439853",12.5
"Carrefour","Pringles","Pringles","Chips, Dips & Snacks","Canister & Puffs","Pringles Hot & Spicy 165 g","No","NA","1 pieces/kg","12.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/canister-puffs/canister/pringles-htspcy-165gm/p/439854",12.5
